group,id,course,module,grade
15,709,Victorian Literature and Social Commentary,1,6.4
15,709,Victorian Literature and Social Commentary,1,4.7
15,709,Victorian Literature and Social Commentary,1,8.9
15,709,Victorian Literature and Social Commentary,1,6.5
15,709,Victorian Literature and Social Commentary,1,7.8
15,709,Victorian Literature and Social Commentary,1,9.7
15,716,Airship Piloting and Navigation,1,5
15,716,Airship Piloting and Navigation,1,4
15,716,Airship Piloting and Navigation,1,6.5
15,716,Airship Piloting and Navigation,1,6
15,716,Alchemy and Chemical Engineering,2,13.5
15,716,Alchemy and Chemical Engineering,2,12
15,716,Alchemy and Chemical Engineering,2,13
15,716,Alchemy and Chemical Engineering,2,13.5
15,716,Alchemy and Chemical Engineering,2,12
15,716,Clockwork Automata and Robotics,1,14
15,716,Clockwork Automata and Robotics,1,12
15,716,Clockwork Automata and Robotics,1,13.5
15,716,Clockwork Automata and Robotics,1,15
15,716,Clockwork Automata and Robotics,1,16
15,716,Cryptography and Codebreaking,1,9
15,716,Cryptography and Codebreaking,1,10.5
15,716,Cryptography and Codebreaking,1,10.5
15,716,Electrical Engineering and Telegraphy,1,9
15,716,Electrical Engineering and Telegraphy,1,8
15,716,Electrical Engineering and Telegraphy,1,8
15,716,Etiquette and Social Graces,1,13
15,716,Etiquette and Social Graces,1,15
15,716,Etiquette and Social Graces,1,14
15,716,Etiquette and Social Graces,1,17.5
15,716,Etiquette and Social Graces,1,12.5
15,716,Fashion Design and Textile Innovation,1,10
15,716,Fashion Design and Textile Innovation,1,11
15,716,Fashion Design and Textile Innovation,1,8
15,716,Fashion Design and Textile Innovation,1,7
15,716,Fashion Design and Textile Innovation,1,15.5
15,716,Fashion Design and Textile Innovation,1,14.5
15,716,Fashion Design and Textile Innovation,1,6.5
15,716,Fashion Design and Textile Innovation,1,9
15,716,Fashion Design and Textile Innovation,1,14.5
15,716,Fashion Design and Textile Innovation,1,13.5
15,716,Historical Archaeology and Antiquarian Studies,1,12.25
15,716,Historical Archaeology and Antiquarian Studies,1,11.75
15,716,Historical Archaeology and Antiquarian Studies,1,11.5
15,716,Steam Engine Mechanics and Engineering,2,6.25
15,716,Steam Engine Mechanics and Engineering,2,9.5
15,716,Steam Engine Mechanics and Engineering,2,4.5
15,716,Victorian Literature and Social Commentary,1,6.4
15,716,Victorian Literature and Social Commentary,1,4.8
15,716,Victorian Literature and Social Commentary,1,8.7
15,716,Victorian Literature and Social Commentary,1,5
15,716,Victorian Literature and Social Commentary,1,8.3
15,716,Victorian Literature and Social Commentary,1,9.7
15,716,Victorian Literature and Social Commentary,1,7.7
15,739,Airship Piloting and Navigation,1,10
15,739,Airship Piloting and Navigation,1,4
15,739,Airship Piloting and Navigation,1,9
15,739,Airship Piloting and Navigation,1,8.5
15,739,Airship Piloting and Navigation,1,7.5
15,739,Alchemy and Chemical Engineering,2,12
15,739,Alchemy and Chemical Engineering,2,11
15,739,Alchemy and Chemical Engineering,2,12.5
15,739,Alchemy and Chemical Engineering,2,13
15,739,Alchemy and Chemical Engineering,2,13.5
15,739,Clockwork Automata and Robotics,1,14.5
15,739,Clockwork Automata and Robotics,1,16.5
15,739,Clockwork Automata and Robotics,1,16.5
15,739,Clockwork Automata and Robotics,1,10
15,739,Clockwork Automata and Robotics,1,11
15,739,Cryptography and Codebreaking,1,8.5
15,739,Cryptography and Codebreaking,1,7.5
15,739,Cryptography and Codebreaking,1,8
15,739,Electrical Engineering and Telegraphy,1,13
15,739,Electrical Engineering and Telegraphy,1,12
15,739,Electrical Engineering and Telegraphy,1,7
15,739,Etiquette and Social Graces,1,14.5
15,739,Etiquette and Social Graces,1,13.5
15,739,Etiquette and Social Graces,1,12.5
15,739,Etiquette and Social Graces,1,13
15,739,Etiquette and Social Graces,1,10
15,739,Fashion Design and Textile Innovation,1,10
15,739,Fashion Design and Textile Innovation,1,15.5
15,739,Fashion Design and Textile Innovation,1,6
15,739,Fashion Design and Textile Innovation,1,7.5
15,739,Fashion Design and Textile Innovation,1,9.5
15,739,Fashion Design and Textile Innovation,1,10
15,739,Fashion Design and Textile Innovation,1,4
15,739,Fashion Design and Textile Innovation,1,17.5
15,739,Fashion Design and Textile Innovation,1,9.5
15,739,Historical Archaeology and Antiquarian Studies,1,9
15,739,Historical Archaeology and Antiquarian Studies,1,12.75
15,739,Historical Archaeology and Antiquarian Studies,1,11.25
15,739,Steam Engine Mechanics and Engineering,2,2.5
15,739,Steam Engine Mechanics and Engineering,2,4.75
15,739,Steam Engine Mechanics and Engineering,2,7
15,739,Victorian Literature and Social Commentary,1,3.2
15,739,Victorian Literature and Social Commentary,1,6.9
15,739,Victorian Literature and Social Commentary,1,5.7
15,739,Victorian Literature and Social Commentary,1,5.6
15,739,Victorian Literature and Social Commentary,1,6.2
15,739,Victorian Literature and Social Commentary,1,8.8
15,739,Victorian Literature and Social Commentary,1,6.9
15,750,Airship Piloting and Navigation,1,9
15,750,Airship Piloting and Navigation,1,3.5
15,750,Airship Piloting and Navigation,1,10.5
15,750,Airship Piloting and Navigation,1,7
15,750,Airship Piloting and Navigation,1,9.5
15,750,Alchemy and Chemical Engineering,2,12.5
15,750,Alchemy and Chemical Engineering,2,9
15,750,Alchemy and Chemical Engineering,2,12.5
15,750,Alchemy and Chemical Engineering,2,12.5
15,750,Clockwork Automata and Robotics,1,13
15,750,Clockwork Automata and Robotics,1,14
15,750,Clockwork Automata and Robotics,1,14
15,750,Clockwork Automata and Robotics,1,20
15,750,Cryptography and Codebreaking,1,8
15,750,Cryptography and Codebreaking,1,10
15,750,Cryptography and Codebreaking,1,7.5
15,750,Electrical Engineering and Telegraphy,1,16
15,750,Electrical Engineering and Telegraphy,1,11
15,750,Electrical Engineering and Telegraphy,1,16
15,750,Etiquette and Social Graces,1,16
15,750,Etiquette and Social Graces,1,16
15,750,Etiquette and Social Graces,1,12.5
15,750,Etiquette and Social Graces,1,14.5
15,750,Etiquette and Social Graces,1,13.5
15,750,Fashion Design and Textile Innovation,1,13
15,750,Fashion Design and Textile Innovation,1,18
15,750,Fashion Design and Textile Innovation,1,15
15,750,Fashion Design and Textile Innovation,1,15.5
15,750,Fashion Design and Textile Innovation,1,12
15,750,Fashion Design and Textile Innovation,1,8
15,750,Fashion Design and Textile Innovation,1,9.5
15,750,Fashion Design and Textile Innovation,1,9
15,750,Fashion Design and Textile Innovation,1,14.5
15,750,Fashion Design and Textile Innovation,1,8
15,750,Historical Archaeology and Antiquarian Studies,1,9.25
15,750,Historical Archaeology and Antiquarian Studies,1,11.75
15,750,Historical Archaeology and Antiquarian Studies,1,10.75
15,750,Steam Engine Mechanics and Engineering,2,8.25
15,750,Steam Engine Mechanics and Engineering,2,6.5
15,750,Steam Engine Mechanics and Engineering,2,9.25
15,750,Victorian Literature and Social Commentary,1,4.8
15,750,Victorian Literature and Social Commentary,1,7.7
15,750,Victorian Literature and Social Commentary,1,6.1
15,750,Victorian Literature and Social Commentary,1,6.6
15,750,Victorian Literature and Social Commentary,1,5.3
15,750,Victorian Literature and Social Commentary,1,7.4
15,750,Victorian Literature and Social Commentary,1,5.9
15,750,Victorian Literature and Social Commentary,1,7.4
15,767,Airship Piloting and Navigation,1,16
15,767,Airship Piloting and Navigation,1,9.5
15,767,Airship Piloting and Navigation,1,6.5
15,767,Airship Piloting and Navigation,1,11
15,767,Alchemy and Chemical Engineering,2,12.5
15,767,Alchemy and Chemical Engineering,2,13.5
15,767,Alchemy and Chemical Engineering,2,13
15,767,Alchemy and Chemical Engineering,2,12.5
15,767,Alchemy and Chemical Engineering,2,12.5
15,767,Clockwork Automata and Robotics,1,7
15,767,Clockwork Automata and Robotics,1,19.5
15,767,Clockwork Automata and Robotics,1,13
15,767,Clockwork Automata and Robotics,1,9
15,767,Clockwork Automata and Robotics,1,14.5
15,767,Cryptography and Codebreaking,1,9
15,767,Cryptography and Codebreaking,1,9
15,767,Cryptography and Codebreaking,1,7
15,767,Electrical Engineering and Telegraphy,1,8
15,767,Electrical Engineering and Telegraphy,1,13
15,767,Electrical Engineering and Telegraphy,1,19
15,767,Etiquette and Social Graces,1,13
15,767,Etiquette and Social Graces,1,12
15,767,Etiquette and Social Graces,1,15
15,767,Etiquette and Social Graces,1,15
15,767,Etiquette and Social Graces,1,11
15,767,Fashion Design and Textile Innovation,1,10
15,767,Fashion Design and Textile Innovation,1,9.5
15,767,Fashion Design and Textile Innovation,1,13.5
15,767,Fashion Design and Textile Innovation,1,14.5
15,767,Fashion Design and Textile Innovation,1,13
15,767,Fashion Design and Textile Innovation,1,7
15,767,Fashion Design and Textile Innovation,1,11.5
15,767,Fashion Design and Textile Innovation,1,14
15,767,Fashion Design and Textile Innovation,1,12.5
15,767,Fashion Design and Textile Innovation,1,12
15,767,Historical Archaeology and Antiquarian Studies,1,13
15,767,Historical Archaeology and Antiquarian Studies,1,13
15,767,Historical Archaeology and Antiquarian Studies,1,13
15,767,Steam Engine Mechanics and Engineering,2,2.25
15,767,Steam Engine Mechanics and Engineering,2,6
15,767,Steam Engine Mechanics and Engineering,2,3.75
15,767,Victorian Literature and Social Commentary,1,8.4
15,767,Victorian Literature and Social Commentary,1,6.7
15,767,Victorian Literature and Social Commentary,1,3.9
15,767,Victorian Literature and Social Commentary,1,7.1
15,767,Victorian Literature and Social Commentary,1,8.4
15,767,Victorian Literature and Social Commentary,1,6
15,767,Victorian Literature and Social Commentary,1,6.4
15,767,Victorian Literature and Social Commentary,1,8
15,780,Airship Piloting and Navigation,1,2
15,780,Airship Piloting and Navigation,1,8
15,780,Airship Piloting and Navigation,1,8
15,780,Airship Piloting and Navigation,1,9
15,780,Airship Piloting and Navigation,1,8
15,780,Alchemy and Chemical Engineering,2,11.5
15,780,Alchemy and Chemical Engineering,2,13
15,780,Alchemy and Chemical Engineering,2,12.5
15,780,Alchemy and Chemical Engineering,2,12.5
15,780,Clockwork Automata and Robotics,1,16
15,780,Clockwork Automata and Robotics,1,15
15,780,Clockwork Automata and Robotics,1,9.5
15,780,Clockwork Automata and Robotics,1,11
15,780,Clockwork Automata and Robotics,1,7.5
15,780,Cryptography and Codebreaking,1,8.5
15,780,Cryptography and Codebreaking,1,9
15,780,Cryptography and Codebreaking,1,8
15,780,Electrical Engineering and Telegraphy,1,7
15,780,Electrical Engineering and Telegraphy,1,7
15,780,Electrical Engineering and Telegraphy,1,14
15,780,Etiquette and Social Graces,1,16
15,780,Etiquette and Social Graces,1,11.5
15,780,Etiquette and Social Graces,1,14.5
15,780,Etiquette and Social Graces,1,10.5
15,780,Etiquette and Social Graces,1,12.5
15,780,Fashion Design and Textile Innovation,1,12.5
15,780,Fashion Design and Textile Innovation,1,11
15,780,Fashion Design and Textile Innovation,1,8.5
15,780,Fashion Design and Textile Innovation,1,9.5
15,780,Fashion Design and Textile Innovation,1,13.5
15,780,Fashion Design and Textile Innovation,1,7
15,780,Fashion Design and Textile Innovation,1,9
15,780,Fashion Design and Textile Innovation,1,17.5
15,780,Fashion Design and Textile Innovation,1,10
15,780,Historical Archaeology and Antiquarian Studies,1,12
15,780,Historical Archaeology and Antiquarian Studies,1,10.25
15,780,Historical Archaeology and Antiquarian Studies,1,12.75
15,780,Steam Engine Mechanics and Engineering,2,5.25
15,780,Steam Engine Mechanics and Engineering,2,6.25
15,780,Steam Engine Mechanics and Engineering,2,5.75
15,780,Victorian Literature and Social Commentary,1,8.9
15,780,Victorian Literature and Social Commentary,1,6.9
15,780,Victorian Literature and Social Commentary,1,7.7
15,780,Victorian Literature and Social Commentary,1,5.3
15,780,Victorian Literature and Social Commentary,1,7.6
15,780,Victorian Literature and Social Commentary,1,7.6
15,780,Victorian Literature and Social Commentary,1,8.9
15,780,Victorian Literature and Social Commentary,1,6.2
15,795,Airship Piloting and Navigation,1,8.5
15,795,Airship Piloting and Navigation,1,6
15,795,Airship Piloting and Navigation,1,7.5
15,795,Airship Piloting and Navigation,1,9
15,795,Airship Piloting and Navigation,1,9.5
15,795,Alchemy and Chemical Engineering,2,12
15,795,Alchemy and Chemical Engineering,2,11.5
15,795,Alchemy and Chemical Engineering,2,14.5
15,795,Alchemy and Chemical Engineering,2,10.5
15,795,Alchemy and Chemical Engineering,2,12.5
15,795,Clockwork Automata and Robotics,1,8.5
15,795,Clockwork Automata and Robotics,1,13
15,795,Clockwork Automata and Robotics,1,12.5
15,795,Clockwork Automata and Robotics,1,13.5
15,795,Clockwork Automata and Robotics,1,11
15,795,Cryptography and Codebreaking,1,6.5
15,795,Cryptography and Codebreaking,1,9.5
15,795,Cryptography and Codebreaking,1,8
15,795,Electrical Engineering and Telegraphy,1,7
15,795,Electrical Engineering and Telegraphy,1,16
15,795,Electrical Engineering and Telegraphy,1,12
15,795,Etiquette and Social Graces,1,10.5
15,795,Etiquette and Social Graces,1,13
15,795,Etiquette and Social Graces,1,15.5
15,795,Etiquette and Social Graces,1,13.5
15,795,Etiquette and Social Graces,1,14.5
15,795,Fashion Design and Textile Innovation,1,13.5
15,795,Fashion Design and Textile Innovation,1,12.5
15,795,Fashion Design and Textile Innovation,1,13
15,795,Fashion Design and Textile Innovation,1,12
15,795,Fashion Design and Textile Innovation,1,10.5
15,795,Fashion Design and Textile Innovation,1,12.5
15,795,Fashion Design and Textile Innovation,1,16
15,795,Fashion Design and Textile Innovation,1,10.5
15,795,Fashion Design and Textile Innovation,1,9.5
15,795,Fashion Design and Textile Innovation,1,13.5
15,795,Historical Archaeology and Antiquarian Studies,1,13.25
15,795,Historical Archaeology and Antiquarian Studies,1,13
15,795,Historical Archaeology and Antiquarian Studies,1,9.5
15,795,Steam Engine Mechanics and Engineering,2,7.5
15,795,Steam Engine Mechanics and Engineering,2,2.5
15,795,Steam Engine Mechanics and Engineering,2,9.5
15,795,Victorian Literature and Social Commentary,1,7.8
15,795,Victorian Literature and Social Commentary,1,6.5
15,795,Victorian Literature and Social Commentary,1,4.8
15,795,Victorian Literature and Social Commentary,1,7
15,795,Victorian Literature and Social Commentary,1,4.5
15,795,Victorian Literature and Social Commentary,1,5.9
15,795,Victorian Literature and Social Commentary,1,7.5
15,799,Airship Piloting and Navigation,1,8
15,799,Airship Piloting and Navigation,1,9
15,799,Airship Piloting and Navigation,1,9
15,799,Airship Piloting and Navigation,1,7
15,799,Airship Piloting and Navigation,1,7.5
15,799,Alchemy and Chemical Engineering,2,13.5
15,799,Alchemy and Chemical Engineering,2,12
15,799,Alchemy and Chemical Engineering,2,14
15,799,Alchemy and Chemical Engineering,2,12.5
15,799,Alchemy and Chemical Engineering,2,12.5
15,799,Clockwork Automata and Robotics,1,17.5
15,799,Clockwork Automata and Robotics,1,11.5
15,799,Clockwork Automata and Robotics,1,15
15,799,Cryptography and Codebreaking,1,8.5
15,799,Cryptography and Codebreaking,1,9.5
15,799,Cryptography and Codebreaking,1,8.5
15,799,Electrical Engineering and Telegraphy,1,13
15,799,Electrical Engineering and Telegraphy,1,19
15,799,Electrical Engineering and Telegraphy,1,15
15,799,Etiquette and Social Graces,1,14.5
15,799,Etiquette and Social Graces,1,15.5
15,799,Etiquette and Social Graces,1,10
15,799,Etiquette and Social Graces,1,12.5
15,799,Etiquette and Social Graces,1,11
15,799,Fashion Design and Textile Innovation,1,13
15,799,Fashion Design and Textile Innovation,1,15.5
15,799,Fashion Design and Textile Innovation,1,17
15,799,Fashion Design and Textile Innovation,1,18
15,799,Fashion Design and Textile Innovation,1,17
15,799,Fashion Design and Textile Innovation,1,18
15,799,Fashion Design and Textile Innovation,1,10
15,799,Fashion Design and Textile Innovation,1,13
15,799,Fashion Design and Textile Innovation,1,15
15,799,Fashion Design and Textile Innovation,1,16
15,799,Historical Archaeology and Antiquarian Studies,1,11.5
15,799,Historical Archaeology and Antiquarian Studies,1,11
15,799,Historical Archaeology and Antiquarian Studies,1,10.75
15,799,Steam Engine Mechanics and Engineering,2,7.5
15,799,Steam Engine Mechanics and Engineering,2,4.5
15,799,Steam Engine Mechanics and Engineering,2,7
15,799,Victorian Literature and Social Commentary,1,7.1
15,799,Victorian Literature and Social Commentary,1,4.4
15,799,Victorian Literature and Social Commentary,1,6.2
15,799,Victorian Literature and Social Commentary,1,8.1
15,799,Victorian Literature and Social Commentary,1,4.9
15,799,Victorian Literature and Social Commentary,1,8.2
15,799,Victorian Literature and Social Commentary,1,5.3
15,799,Victorian Literature and Social Commentary,1,7.8
15,800,Airship Piloting and Navigation,1,10
15,800,Airship Piloting and Navigation,1,10.5
15,800,Airship Piloting and Navigation,1,7
15,800,Airship Piloting and Navigation,1,5.5
15,800,Alchemy and Chemical Engineering,2,10
15,800,Alchemy and Chemical Engineering,2,13.5
15,800,Alchemy and Chemical Engineering,2,13
15,800,Alchemy and Chemical Engineering,2,12
15,800,Alchemy and Chemical Engineering,2,13.5
15,800,Clockwork Automata and Robotics,1,16.5
15,800,Clockwork Automata and Robotics,1,11
15,800,Clockwork Automata and Robotics,1,11
15,800,Clockwork Automata and Robotics,1,12.5
15,800,Cryptography and Codebreaking,1,8
15,800,Cryptography and Codebreaking,1,9.5
15,800,Cryptography and Codebreaking,1,9
15,800,Electrical Engineering and Telegraphy,1,12
15,800,Electrical Engineering and Telegraphy,1,14
15,800,Electrical Engineering and Telegraphy,1,3
15,800,Etiquette and Social Graces,1,9
15,800,Etiquette and Social Graces,1,16.5
15,800,Etiquette and Social Graces,1,16.5
15,800,Etiquette and Social Graces,1,12.5
15,800,Etiquette and Social Graces,1,11
15,800,Fashion Design and Textile Innovation,1,11
15,800,Fashion Design and Textile Innovation,1,15.5
15,800,Fashion Design and Textile Innovation,1,13.5
15,800,Fashion Design and Textile Innovation,1,11.5
15,800,Fashion Design and Textile Innovation,1,12.5
15,800,Fashion Design and Textile Innovation,1,12
15,800,Fashion Design and Textile Innovation,1,6
15,800,Fashion Design and Textile Innovation,1,8.5
15,800,Fashion Design and Textile Innovation,1,11.5
15,800,Fashion Design and Textile Innovation,1,13.5
15,800,Historical Archaeology and Antiquarian Studies,1,11
15,800,Historical Archaeology and Antiquarian Studies,1,10
15,800,Historical Archaeology and Antiquarian Studies,1,11.75
15,800,Steam Engine Mechanics and Engineering,2,7
15,800,Steam Engine Mechanics and Engineering,2,5.75
15,800,Steam Engine Mechanics and Engineering,2,7.5
15,800,Victorian Literature and Social Commentary,1,5.4
15,800,Victorian Literature and Social Commentary,1,5.4
15,800,Victorian Literature and Social Commentary,1,8.4
15,800,Victorian Literature and Social Commentary,1,8.4
15,800,Victorian Literature and Social Commentary,1,4.8
15,800,Victorian Literature and Social Commentary,1,5.8
15,800,Victorian Literature and Social Commentary,1,6.4
15,800,Victorian Literature and Social Commentary,1,5.8
15,848,Airship Piloting and Navigation,1,6.5
15,848,Airship Piloting and Navigation,1,6.5
15,848,Airship Piloting and Navigation,1,8
15,848,Airship Piloting and Navigation,1,9.5
15,848,Airship Piloting and Navigation,1,10.5
15,848,Alchemy and Chemical Engineering,2,12
15,848,Alchemy and Chemical Engineering,2,11.5
15,848,Alchemy and Chemical Engineering,2,15
15,848,Alchemy and Chemical Engineering,2,12.5
15,848,Alchemy and Chemical Engineering,2,12
15,848,Clockwork Automata and Robotics,1,13
15,848,Clockwork Automata and Robotics,1,13
15,848,Clockwork Automata and Robotics,1,12.5
15,848,Clockwork Automata and Robotics,1,16.5
15,848,Clockwork Automata and Robotics,1,18
15,848,Cryptography and Codebreaking,1,9.5
15,848,Cryptography and Codebreaking,1,8.5
15,848,Cryptography and Codebreaking,1,8.5
15,848,Electrical Engineering and Telegraphy,1,15
15,848,Electrical Engineering and Telegraphy,1,9
15,848,Electrical Engineering and Telegraphy,1,13
15,848,Etiquette and Social Graces,1,14
15,848,Etiquette and Social Graces,1,16
15,848,Etiquette and Social Graces,1,14
15,848,Etiquette and Social Graces,1,16
15,848,Etiquette and Social Graces,1,15
15,848,Fashion Design and Textile Innovation,1,17
15,848,Fashion Design and Textile Innovation,1,18
15,848,Fashion Design and Textile Innovation,1,19
15,848,Fashion Design and Textile Innovation,1,15
15,848,Fashion Design and Textile Innovation,1,8
15,848,Fashion Design and Textile Innovation,1,17
15,848,Fashion Design and Textile Innovation,1,16.5
15,848,Fashion Design and Textile Innovation,1,10.5
15,848,Fashion Design and Textile Innovation,1,6.5
15,848,Fashion Design and Textile Innovation,1,10
15,848,Historical Archaeology and Antiquarian Studies,1,12
15,848,Historical Archaeology and Antiquarian Studies,1,12.75
15,848,Historical Archaeology and Antiquarian Studies,1,11.5
15,848,Steam Engine Mechanics and Engineering,2,7.75
15,848,Steam Engine Mechanics and Engineering,2,6.25
15,848,Steam Engine Mechanics and Engineering,2,9.25
15,848,Victorian Literature and Social Commentary,1,6.1
15,848,Victorian Literature and Social Commentary,1,8.4
15,848,Victorian Literature and Social Commentary,1,4.8
15,848,Victorian Literature and Social Commentary,1,4.3
15,848,Victorian Literature and Social Commentary,1,8.6
15,848,Victorian Literature and Social Commentary,1,6.7
15,848,Victorian Literature and Social Commentary,1,4.2
15,848,Victorian Literature and Social Commentary,1,8.7
15,852,Airship Piloting and Navigation,1,11
15,852,Airship Piloting and Navigation,1,6.5
15,852,Airship Piloting and Navigation,1,6.5
15,852,Airship Piloting and Navigation,1,9
15,852,Airship Piloting and Navigation,1,9
15,852,Alchemy and Chemical Engineering,2,11.5
15,852,Alchemy and Chemical Engineering,2,12
15,852,Alchemy and Chemical Engineering,2,12.5
15,852,Alchemy and Chemical Engineering,2,12.5
15,852,Alchemy and Chemical Engineering,2,12
15,852,Clockwork Automata and Robotics,1,16.5
15,852,Clockwork Automata and Robotics,1,16.5
15,852,Clockwork Automata and Robotics,1,16
15,852,Clockwork Automata and Robotics,1,16
15,852,Clockwork Automata and Robotics,1,16.5
15,852,Cryptography and Codebreaking,1,7.5
15,852,Cryptography and Codebreaking,1,11
15,852,Cryptography and Codebreaking,1,8
15,852,Electrical Engineering and Telegraphy,1,11
15,852,Electrical Engineering and Telegraphy,1,14
15,852,Electrical Engineering and Telegraphy,1,12
15,852,Etiquette and Social Graces,1,14
15,852,Etiquette and Social Graces,1,15
15,852,Etiquette and Social Graces,1,12.5
15,852,Etiquette and Social Graces,1,11.5
15,852,Etiquette and Social Graces,1,14
15,852,Fashion Design and Textile Innovation,1,7
15,852,Fashion Design and Textile Innovation,1,13
15,852,Fashion Design and Textile Innovation,1,12
15,852,Fashion Design and Textile Innovation,1,9.5
15,852,Fashion Design and Textile Innovation,1,12
15,852,Fashion Design and Textile Innovation,1,13
15,852,Fashion Design and Textile Innovation,1,13
15,852,Fashion Design and Textile Innovation,1,10
15,852,Fashion Design and Textile Innovation,1,7.5
15,852,Fashion Design and Textile Innovation,1,13.5
15,852,Historical Archaeology and Antiquarian Studies,1,9
15,852,Historical Archaeology and Antiquarian Studies,1,11
15,852,Historical Archaeology and Antiquarian Studies,1,11.5
15,852,Steam Engine Mechanics and Engineering,2,5.75
15,852,Steam Engine Mechanics and Engineering,2,7.5
15,852,Steam Engine Mechanics and Engineering,2,7.25
15,852,Victorian Literature and Social Commentary,1,6.3
15,852,Victorian Literature and Social Commentary,1,6.9
15,852,Victorian Literature and Social Commentary,1,4.2
15,852,Victorian Literature and Social Commentary,1,5.3
15,852,Victorian Literature and Social Commentary,1,5.9
15,852,Victorian Literature and Social Commentary,1,6
15,852,Victorian Literature and Social Commentary,1,4.2
16,18,Airship Piloting and Navigation,1,16
16,18,Airship Piloting and Navigation,1,6
16,18,Airship Piloting and Navigation,1,10
16,18,Airship Piloting and Navigation,1,6.5
16,18,Airship Piloting and Navigation,1,9.5
16,18,Alchemy and Chemical Engineering,2,12.5
16,18,Alchemy and Chemical Engineering,2,14
16,18,Alchemy and Chemical Engineering,2,15
16,18,Alchemy and Chemical Engineering,2,13.5
16,18,Alchemy and Chemical Engineering,2,12
16,18,Clockwork Automata and Robotics,1,14
16,18,Clockwork Automata and Robotics,1,15
16,18,Clockwork Automata and Robotics,1,17.5
16,18,Clockwork Automata and Robotics,1,17
16,18,Clockwork Automata and Robotics,1,12.5
16,18,Cryptography and Codebreaking,1,8.5
16,18,Cryptography and Codebreaking,1,8.5
16,18,Cryptography and Codebreaking,1,10.5
16,18,Electrical Engineering and Telegraphy,1,12
16,18,Electrical Engineering and Telegraphy,1,11
16,18,Electrical Engineering and Telegraphy,1,14
16,18,Etiquette and Social Graces,1,13
16,18,Etiquette and Social Graces,1,14
16,18,Etiquette and Social Graces,1,15
16,18,Etiquette and Social Graces,1,14
16,18,Etiquette and Social Graces,1,12
16,18,Fashion Design and Textile Innovation,1,9.5
16,18,Fashion Design and Textile Innovation,1,20
16,18,Fashion Design and Textile Innovation,1,10.5
16,18,Fashion Design and Textile Innovation,1,17.5
16,18,Fashion Design and Textile Innovation,1,12.5
16,18,Fashion Design and Textile Innovation,1,12
16,18,Fashion Design and Textile Innovation,1,9
16,18,Fashion Design and Textile Innovation,1,12.5
16,18,Fashion Design and Textile Innovation,1,9.5
16,18,Fashion Design and Textile Innovation,1,14
16,18,Historical Archaeology and Antiquarian Studies,1,13.25
16,18,Historical Archaeology and Antiquarian Studies,1,11
16,18,Historical Archaeology and Antiquarian Studies,1,14
16,18,Steam Engine Mechanics and Engineering,2,9
16,18,Steam Engine Mechanics and Engineering,2,8
16,18,Steam Engine Mechanics and Engineering,2,8
16,18,Victorian Literature and Social Commentary,1,6.4
16,18,Victorian Literature and Social Commentary,1,8.1
16,18,Victorian Literature and Social Commentary,1,6.5
16,18,Victorian Literature and Social Commentary,1,7.1
16,18,Victorian Literature and Social Commentary,1,7.8
16,18,Victorian Literature and Social Commentary,1,7.2
16,32,Airship Piloting and Navigation,1,13.5
16,32,Airship Piloting and Navigation,1,9
16,32,Airship Piloting and Navigation,1,15.5
16,32,Airship Piloting and Navigation,1,11
16,32,Airship Piloting and Navigation,1,14
16,32,Alchemy and Chemical Engineering,2,11
16,32,Alchemy and Chemical Engineering,2,13
16,32,Alchemy and Chemical Engineering,2,12.5
16,32,Alchemy and Chemical Engineering,2,12.5
16,32,Alchemy and Chemical Engineering,2,12
16,32,Clockwork Automata and Robotics,1,16
16,32,Clockwork Automata and Robotics,1,16
16,32,Clockwork Automata and Robotics,1,15
16,32,Clockwork Automata and Robotics,1,13.5
16,32,Clockwork Automata and Robotics,1,15.5
16,32,Cryptography and Codebreaking,1,7
16,32,Cryptography and Codebreaking,1,8.5
16,32,Cryptography and Codebreaking,1,7
16,32,Electrical Engineering and Telegraphy,1,10
16,32,Electrical Engineering and Telegraphy,1,12
16,32,Electrical Engineering and Telegraphy,1,14
16,32,Etiquette and Social Graces,1,12.5
16,32,Etiquette and Social Graces,1,11.5
16,32,Etiquette and Social Graces,1,11.5
16,32,Etiquette and Social Graces,1,11.5
16,32,Etiquette and Social Graces,1,15.5
16,32,Fashion Design and Textile Innovation,1,13
16,32,Fashion Design and Textile Innovation,1,18
16,32,Fashion Design and Textile Innovation,1,16
16,32,Fashion Design and Textile Innovation,1,11.5
16,32,Fashion Design and Textile Innovation,1,15
16,32,Fashion Design and Textile Innovation,1,8
16,32,Fashion Design and Textile Innovation,1,9
16,32,Fashion Design and Textile Innovation,1,13
16,32,Fashion Design and Textile Innovation,1,10.5
16,32,Fashion Design and Textile Innovation,1,14.5
16,32,Historical Archaeology and Antiquarian Studies,1,10.75
16,32,Historical Archaeology and Antiquarian Studies,1,12.5
16,32,Historical Archaeology and Antiquarian Studies,1,13.75
16,32,Steam Engine Mechanics and Engineering,2,8.25
16,32,Steam Engine Mechanics and Engineering,2,7
16,32,Victorian Literature and Social Commentary,1,10.7
16,32,Victorian Literature and Social Commentary,1,7.6
16,32,Victorian Literature and Social Commentary,1,7
16,32,Victorian Literature and Social Commentary,1,4.7
16,32,Victorian Literature and Social Commentary,1,6.9
16,32,Victorian Literature and Social Commentary,1,6.1
16,32,Victorian Literature and Social Commentary,1,5.7
